,time,X,X_dot,Y,Y_dot,Z,Z_dot
44,2024-05-12 22:30:00,-3335.327494251426,-4237.052078108942,5931.518754759373,7988.606841591374,-811.629476,75663.734822
45,2024-05-12 23:00:00,525.2276691738758,35385.006808839935,-2091.139708334124,-63059.05253234429,6491.035653,-23754.731849
46,2024-05-12 23:30:00,1473.2548328138628,-20530.356502324,-4789.89931732142,47637.54325627603,-4678.548956,-55612.130427
47,2024-05-13 00:00:00,-661.4714147330385,-5964.735702677001,6305.95151427032,28268.276836457364,-2605.567978,70451.549376
48,2024-05-13 00:30:00,-319.5592623992364,9296.259026917698,-305.9322619658414,-75442.14221335585,6824.941968,-3435.742165
49,2024-05-13 01:00:00,-697.4622057921155,-1018.6470928005181,-6039.577938305649,35094.60600666377,-3165.975789,-67551.977561
50,2024-05-13 01:30:00,1634.306810609885,7622.806044863006,5159.983070645724,46034.17982236043,-4208.523493,60077.07504
51,2024-05-13 02:00:00,318.2192786951093,-19510.613155928477,1539.2148606237374,-71529.62903100465,6656.775185,17135.746778
52,2024-05-13 02:30:00,-3351.536105648641,4828.8822138527685,-5806.184621467216,15004.56690881739,-1420.636666,-74548.139767
53,2024-05-13 03:00:00,2719.9596637828636,31768.043323726695,3055.8168219039744,52068.55722365986,-5502.804661,45321.717655
54,2024-05-13 03:30:00,2147.1437793871473,-40683.60235861671,2491.430503944611,-53027.08057090938,5998.777438,36450.873197
55,2024-05-13 04:00:00,-5482.678288371226,-4499.096105346594,-4085.1141000542334,-2363.075210697598,428.555772,-76062.611389
56,2024-05-13 04:30:00,2289.4898973284253,57012.4047310692,945.6534286881729,42066.741616790525,-6394.229313,27283.858842
57,2024-05-13 05:00:00,4346.8616586230155,-47116.53372097664,1983.6584734549592,-27630.625960549252,4899.341151,53094.903626
58,2024-05-13 05:30:00,-6294.367345230973,-23809.513305573855,-1493.6363610593464,-8034.207407003949,2245.770616,-71974.622193
59,2024-05-13 06:00:00,689.580502529375,73245.00296575713,-237.1726644232165,18476.647653042088,-6818.502897,7283.954382
60,2024-05-13 06:30:00,5919.192760668839,-37957.92460504954,78.76305668581858,-5755.827907231891,3439.393412,65836.985392
61,2024-05-13 07:00:00,-5538.9550608361,-43449.01819288255,991.9073534561944,1799.3595755832748,3897.326068,-62584.036979
62,2024-05-13 07:30:00,-1233.0435011384823,73983.40141032769,24.42638165947247,-10557.660621640487,-6745.481173,-13237.400492
63,2024-05-13 08:00:00,6115.92107755258,-18960.98550307257,-2555.035616962231,3910.676392081155,1726.242323,73732.397017
64,2024-05-13 08:30:00,-3622.0397807981535,-53463.80380859128,2451.8316352156353,24121.919077287293,5261.660662,-48592.066575
65,2024-05-13 09:00:00,-2493.7681318494747,59093.127041626,1612.0307167887058,-34629.29125947705,-6180.616892,-32803.538978
66,2024-05-13 10:00:00,-1427.1305973630756,-47893.440004097574,2413.9062201663523,50378.71448177722,6238.965798,-31033.398763
67,2024-05-13 10:30:00,-2392.5365091963854,34836.150036007,3822.555778681594,-45434.56503036962,-5164.386214,-50008.381149
68,2024-05-13 11:00:00,2320.880707135144,9203.688572447281,-6149.094898457852,-19510.069691344812,-1945.490083,73051.535448
69,2024-05-13 11:30:00,62.18735555877298,-27333.49709807443,1052.5447407881757,70128.14705624594,6757.472285,-11202.240057
70,2024-05-13 12:00:00,-812.9419159804106,11244.42306075567,5667.5325296614155,-40261.875998843934,-3769.776331,-63591.690172
71,2024-05-13 12:30:00,-282.21656944231546,3259.4554233743793,-5806.09061147151,-40172.28580402321,-3635.112475,64548.08862
72,2024-05-13 13:00:00,183.69132633264985,1301.3427170143107,-888.0303420826192,75492.89864115047,6778.91814,9452.015318
73,2024-05-13 13:30:00,1723.5702793357636,-2120.4599417264603,6292.7711011811725,-23169.010273800493,-2098.218926,-72534.379445
74,2024-05-13 14:00:00,-2073.7087948539147,-16571.369850669627,-4138.977417305792,-53564.176975950264,-5058.267376,51328.822473
75,2024-05-13 14:30:00,-1120.777254681695,27710.99130859369,-2413.5214512874654,64503.28671737414,6301.548622,29415.49155
76,2024-05-13 15:00:00,4275.941441669624,-271.61385534562874,5346.4768987034195,-3259.460543492449,-272.528041,-76152.955029
77,2024-05-13 15:30:00,-2436.1721497998947,-42911.37067962161,-1936.4910371439944,-52377.966552436264,-6110.518169,34386.934822
78,2024-05-13 16:00:00,-3279.0307371139593,42562.20585801579,-2707.3081372190018,41935.77004773823,5360.784415,47220.967557
79,2024-05-13 16:30:00,5883.8437279007285,15048.234911307,3132.5343790551906,9245.508621959534,1572.943596,-74165.212874
80,2024-05-13 17:00:00,-1371.1142598279357,-65434.45402766602,-195.55422918018502,-35421.40544681122,-6716.113543,14966.293653
81,2024-05-13 17:30:00,-5333.984559501666,41453.048951336685,-1482.98309607421,17280.05609213084,4025.744152,61558.198989
82,2024-05-13 18:00:00,5977.545006536658,36114.66364387999,481.9389513735305,7418.049391355699,3302.009819,-66713.314507
83,2024-05-13 18:30:00,505.76293265598537,-75252.7344729332,304.3952278894272,-8104.881334586525,-6831.858545,-5527.282582
84,2024-05-13 19:00:00,-6353.660788718055,26771.301198111654,891.8239729291685,687.0964635338815,2394.602331,71367.820174
85,2024-05-13 19:30:00,4619.8152124387225,52556.32417412727,-1601.1281826996328,-9370.345064357953,4787.758359,-54351.368884
86,2024-05-13 20:00:00,2230.5413601113983,-68658.2210573073,-667.138644941034,19844.05564870951,-6449.581604,-25624.225393
87,2024-05-13 20:30:00,-5830.07928755803,6653.426662906993,3550.1000692453663,-1371.9220093918948,587.392605,75923.10651
88,2024-05-13 21:00:00,2477.3764156631264,55825.392400986675,-2366.951606032724,-35165.161107555236,5920.999896,-38000.96374
89,2024-05-13 21:30:00,2902.9156068273737,-48676.131130308786,-2693.8127435333336,38468.63230690227,-5596.921551,-43876.992948
90,2024-05-13 22:00:00,-3897.4055699709093,-8530.997102710944,5494.263184574827,11126.567453960279,-1263.251556,74890.14062
91,2024-05-13 22:30:00,533.7997029538158,42877.653694541215,-1638.439129886175,-59977.579580227146,6618.838197,-18867.686205
92,2024-05-13 23:00:00,2072.2585944783746,-23792.78727667186,-4889.818724090867,41767.792079223545,-4335.0637,-58959.26402
93,2024-05-13 23:30:00,-1275.0432500609354,-10650.310391301853,6020.0708462664,31765.705986415123,-3021.568955,68358.267736
94,2024-05-14 00:00:00,-330.66908320503745,17476.052289190946,116.24391599062292,-74037.91535479075,6830.213185,1647.658221
95,2024-05-14 00:30:00,-68.16106566357348,-4378.345532163308,-6275.776411781057,30235.666122578397,-2754.883594,-69753.396851
96,2024-05-14 01:00:00,1037.8508744143307,2680.413260660442,5015.514390273068,50465.83519405271,-4558.395791,56827.427472
97,2024-05-14 01:30:00,283.64508392095627,-11389.677432260145,1985.3149079681787,-71944.63098010063,6539.461936,22043.653553
98,2024-05-14 02:00:00,-2758.3536949056784,1723.6045760856327,-6196.848112381307,10668.337537787458,-971.965406,-75439.105702
99,2024-05-14 02:30:00,2187.4144789032503,27084.029673859586,3006.773883394101,57826.86326696285,-5761.348345,41159.578048
100,2024-05-14 03:00:00,2124.3640336329,-33307.40670836984,3005.1137827235334,-54963.86885635521,5767.684306,40825.881997
101,2024-05-14 03:30:00,-4992.739317369515,-7414.542693277855,-4606.127153246709,-6735.95100253735,881.881666,-75575.443528
102,2024-05-14 04:00:00,1828.6707555098826,53289.94629291517,931.4921548007251,49152.33461853666,-6542.981278,22514.684291
103,2024-05-14 04:30:00,4394.474988861549,-40860.02834215495,2575.323325229915,-30481.5325502642,4571.528573,56616.298749
104,2024-05-14 05:00:00,-5949.593858887133,-26961.144245005555,-2086.841344087302,-12799.3853964196,2670.238405,-70146.195926
105,2024-05-14 05:30:00,269.5734227768699,71090.26564044789,-264.27218720402925,26458.708052734106,-6846.930141,2254.72251
106,2024-05-14 06:00:00,6093.474285441202,-32766.687885034255,717.6501709330097,-8859.444151300755,3039.160514,68244.863324
107,2024-05-14 06:30:00,-5340.731611072473,-47421.17712884404,396.3952315445715,-3329.525433485562,4261.721158,-59552.989409
108,2024-05-14 07:00:00,-1665.5092006972734,73659.87749495276,-29.757432733848788,-2394.39102213726,-6651.78215,-18164.751384
109,2024-05-14 07:30:00,6445.686197707635,-14415.20244172178,-1930.9115176512787,996.711014425302,1283.152241,74849.772777
110,2024-05-14 08:00:00,-3532.61713776501,-58724.00764241174,1908.6511439201927,19063.245043129904,5539.375674,-44585.863039
111,2024-05-14 08:30:00,-2988.1175603685265,60417.3996205193,1557.0218259960218,-27019.226605914926,-5971.768459,-37275.169367
112,2024-05-14 09:00:00,5232.332154959921,4467.770151951684,-4388.565659729054,-4545.225966733133,-567.007052,75942.469341
113,2024-05-14 09:30:00,-1387.6037837117642,-54557.779319210895,1942.2047990311787,46073.50396025762,6409.696551,-26351.678077
114,2024-05-14 10:30:00,2885.748751199873,14025.386415570367,-5746.201133166353,-22291.9888450659,-2375.325741,71455.084775
115,2024-05-14 11:00:00,105.72914638182849,-35078.69978850139,630.6399823684013,67240.93540972375,6809.130662,-6188.924707
116,2024-05-14 11:30:00,-1452.5736980839042,14090.778878962694,5781.435080850555,-34781.143796404765,-3383.968748,-66229.221895
117,2024-05-14 12:00:00,305.09205053275286,8525.272523748494,-5552.869580792348,-43635.86065194644,-4010.104365,61733.889345
118,2024-05-14 12:30:00,255.71622292103152,-6862.015550854122,-1310.0513231404536,74400.6207918921,6707.957158,14428.853941
119,2024-05-14 13:00:00,1077.1842366271292,620.5250672829716,6560.167399630187,-18438.816704602254,-1663.542219,-73923.059725
120,2024-05-14 13:30:00,-1525.6117783851332,-11197.479571773689,-4006.8493966267447,-58247.25856091745,-5351.411865,47510.260345
121,2024-05-14 14:00:00,-1036.484745844275,19889.77578921085,-2889.4690911024786,65144.94817166694,6113.395185,33994.368258
122,2024-05-14 14:30:00,3694.1941792232765,2208.6512301109155,5766.564357580252,1283.2472864055912,179.231396,-76188.490321
123,2024-05-14 15:00:00,-1956.8704436195803,-38080.366816068294,-1869.1551118011976,-58516.089418506424,-6300.91897,29845.779591
124,2024-05-14 15:30:00,-3232.8907432723477,35654.631785610676,-3267.755984513398,43844.717836309836,5069.33423,51068.068093
125,2024-05-14 16:00:00,5425.995397934717,17530.00036591578,3663.299962781889,14098.949023678182,2008.570924,-72844.075456
126,2024-05-14 16:30:00,-948.6936864031961,-61856.108713186855,-135.01072456994171,-42808.549399212796,-6790.146722,10033.773686
127,2024-05-14 17:00:00,-5388.533923404056,35637.94377314353,-2118.6963548888143,19787.90169381229,3652.624864,64389.72352
128,2024-05-14 17:30:00,5668.203885825206,39146.23222915902,1056.1379729473788,12770.321495708475,3689.421059,-64135.40851
129,2024-05-14 18:00:00,916.5262290025977,-73410.00747111045,391.81394663154333,-16145.685440235928,-6784.406458,-10495.922926
130,2024-05-14 18:30:00,-6556.27806446897,21801.41607592231,229.19503784535868,3206.1814586936925,1967.38978,72975.297948
131,2024-05-14 19:00:00,4441.000144984251,56716.12971690928,-1049.7975898847017,-3755.1047955117097,5098.508447,-50711.439179
132,2024-05-14 20:00:00,-6191.699263138909,2002.6483155093115,2930.901291037355,892.9072803450448,137.648723,76189.786481
133,2024-05-14 20:30:00,2378.3019795498303,61448.35744247315,-1878.223141834866,-29879.823075471682,6132.469847,-33570.706859
134,2024-05-14 21:00:00,3440.895087430216,-50060.23769310387,-2607.757036691146,31308.105134214646,-5325.885312,-47866.443928
135,2024-05-14 21:30:00,-4386.323836361115,-13405.17541504073,4984.08981246047,13293.433412266366,-1702.199794,73802.241243
136,2024-05-14 22:00:00,454.48784971963005,49878.126987410586,-1211.569246771348,-55748.0844660493,6715.690272,-13977.37848
137,2024-05-14 22:30:00,2695.6516632420353,-25961.107310088562,-4888.535992239452,35670.00470449262,-3978.359425,-61998.146901
138,2024-05-14 23:00:00,-1828.4618623750393,-16042.58475659888,5654.910561776491,34332.01177473068,-3417.700133,66002.875398
139,2024-05-14 23:30:00,-432.84994719738063,25348.7208065451,519.5817666496715,-71437.96346531225,6805.649212,6641.112374
140,2024-05-16 00:00:00,1.9860719202762311,-9584.70610276719,4491.925953569508,56621.2264404985,-5180.697566,49793.547905
141,2024-05-16 00:30:00,-68.55992883113544,4275.875650075003,2828.762652090988,-69252.83297426371,6227.936254,31303.827965
142,2024-05-16 01:00:00,-1421.5004077234653,-1385.0582925805588,-6701.307096341599,987.6562366876901,-87.939538,-76209.808798
143,2024-05-16 01:30:00,1252.5387237617913,14899.927405936442,2669.005471159636,66967.88710982783,-6191.084405,32555.461029
144,2024-05-16 02:00:00,1779.653687310673,-18677.332648855063,4018.1787740740842,-55399.55980153203,5245.03118,48810.75409
145,2024-05-16 02:30:00,-3825.7915365927365,-10169.973446191092,-5403.490125767857,-16799.27514328267,1751.140102,-73666.605482
146,2024-05-16 03:00:00,1016.9973964972878,42672.51282648994,657.0299830546741,61408.06803198568,-6749.580641,12969.060925
147,2024-05-16 03:30:00,4181.135369491331,-28112.743328563876,3788.1855173636036,-32870.12791101056,3876.491628,62739.632351
148,2024-05-16 04:00:00,-5048.822380611171,-30245.164637587586,-3065.1039162803663,-24036.563285574462,3460.691211,-65702.851799
149,2024-05-16 04:30:00,-479.3025756747255,63386.7134866663,-576.5104909292777,41043.84556158534,-6816.124545,-7543.802581
150,2024-05-16 05:00:00,6136.31248114782,-21868.0409550775,2074.3373093742566,-11858.258673625493,2223.05815,72056.973703
151,2024-05-16 05:30:00,-4719.919214825091,-52495.269567780655,-620.5664210330289,-15746.458276626969,4915.37816,-52912.059148
152,2024-05-16 06:00:00,-2462.1231892468477,69545.47257631381,-413.22623165811564,13091.674688374938,-6386.301922,-27510.938146
153,2024-05-16 06:30:00,6816.44840581426,-4549.090833547824,-555.6880176834802,-1677.2710039077483,406.365872,76072.139471
154,2024-05-16 07:00:00,-3122.464210793488,-66656.78483758721,968.8713840268271,6325.264066969059,6008.629254,-36244.024549
155,2024-05-16 07:30:00,-3940.29353136795,59642.34670508299,1153.4473979815953,-12162.10594969521,-5491.212482,-45497.601919
156,2024-05-16 08:00:00,5917.685685562301,14473.448952056266,-3142.9298712392774,-6758.215738245742,-1439.970354,74495.512837
157,2024-05-16 08:30:00,-1070.3143708690918,-65717.93162818374,1124.5251137232924,34444.29866930492,6660.533733,-16929.050724
158,2024-05-16 09:00:00,-4128.677058139584,38791.93212144246,3513.7792724473484,-25683.351480755176,-4195.541697,-60196.112623
159,2024-05-16 09:30:00,3790.645111362957,25118.06071092645,-4744.770969082971,-24751.380242266638,-3180.285715,67460.664431
160,2024-05-16 10:00:00,442.4329692224741,-48915.490949321706,-104.9918904399842,58174.79879024742,6823.806759,3621.249663
161,2024-05-16 10:30:00,-2785.721762308123,16564.490226919184,5700.150904584154,-23501.365841088886,-2592.555683,-70523.703533
162,2024-05-16 11:00:00,1289.5999093333226,20949.638507158423,-4834.449056661635,-47563.846740669156,-4688.048496,55505.055715
163,2024-05-16 11:30:00,666.5120932745909,-22071.490694261487,-2066.1074631855595,68802.28386074814,6486.219,23907.852548
164,2024-05-16 12:00:00,-318.9569080129005,2937.2619066816364,6797.537607085257,-8406.756880548812,-799.185492,-75693.838231
165,2024-05-16 12:30:00,-590.7714339868717,1917.72641766526,-3522.2245655266092,-64844.938886944685,-5853.755144,39516.613366
166,2024-05-16 13:00:00,-580.6547659298853,4875.5820775487955,-3781.5471262873107,63022.95746841129,5672.067431,42453.767728
167,2024-05-16 13:30:00,2383.857452142005,4001.6131091966377,6334.106202742652,11218.254657425896,1053.290304,-75303.755039
168,2024-05-16 14:00:00,-1138.5460722807284,-25613.05940659555,-1507.0994408990678,-68397.46902912298,-6592.198624,20672.802186
169,2024-05-16 14:30:00,-2835.856601277687,22071.186275634354,-4367.96413815533,44340.51794687459,4441.007897,57892.548215
170,2024-05-16 15:00:00,4331.369123719174,19316.184710146175,4485.166306874616,25011.480098965774,2827.987924,-69372.576527
171,2024-05-16 15:30:00,-227.4943643144443,-51565.230812078575,224.68415192952517,-55674.32298484572,-6849.910515,347.186082
172,2024-05-16 16:00:00,-5185.351574115262,23934.064852073,-3417.438266971327,21569.888541888806,2883.866242,69078.330691
173,2024-05-16 16:30:00,4850.925119020539,42085.2903460977,1998.8344188119802,25124.84929932067,4394.266694,-58341.104065
174,2024-05-16 17:00:00,1632.4528022391237,-66410.00216973199,823.0508708610944,-30851.985514855944,-6608.859756,-20000.14298
175,2024-05-16 17:30:00,-6655.908578216798,11532.161398337603,-1174.2781328540525,5054.280048808056,1115.067201,75184.648797
176,2024-05-16 18:00:00,3874.161741463215,62088.86539697416,-123.92603535057731,9618.995725986482,5637.201844,-43032.145659
177,2024-05-16 18:30:00,3514.8758414311646,-65174.88408775803,-63.32937988802473,-3063.652547526138,-5886.713178,-38908.146323
178,2024-05-16 19:00:00,-6630.209569778921,-7899.756707035578,1567.9604456799652,2223.4677236783004,-735.375867,75764.010194
179,2024-05-16 19:30:00,1963.1093515230198,70075.03163980835,-1056.2135057281478,-16695.172655648686,6466.080771,-24577.76612
180,2024-05-16 20:00:00,4473.140519160242,-49527.52859609385,-2136.7461947944694,17436.988553912663,-4735.455476,-55011.359021
181,2024-05-16 20:30:00,-5110.0065860917475,-24098.128092822724,3803.3072573873833,14402.28715884923,-2531.67493,70787.064066
182,2024-05-16 21:00:00,67.54126687727427,61715.22456360702,-496.9883588562661,-44302.05898590641,6820.476149,-4334.119217
183,2024-05-16 21:30:00,3944.8027810133626,-27074.20576917648,-4575.146442566595,23599.157830489552,-3238.446727,-67127.101762
184,2024-05-16 22:00:00,-2714.606707559503,-28201.149806527457,4740.75758286269,36258.09592457523,-4142.83964,60637.60702
185,2024-05-16 22:30:00,-882.9261434373652,39449.35701296324,1203.002198011457,-63020.05563065847,6674.592212,16228.149912
186,2024-05-16 23:00:00,1994.4173994159341,-8134.014993447886,-6381.00008700263,14565.817585662311,-1503.90877,-74350.104286
187,2024-05-16 23:30:00,-415.9459676112757,-16559.52972417592,4138.537390982957,58109.911477316105,-5451.343029,46082.20628
188,2024-05-17 00:00:00,-375.521124104812,11455.31151516668,3191.7885550901283,-66305.38178141399,6039.046142,35607.777804
189,2024-05-17 00:30:00,-710.4095882364635,-1340.2156146874486,-6804.809148343535,-3944.3445739622057,341.626666,-76121.260518
190,2024-05-17 01:00:00,874.6631512370726,7709.039083384255,2403.9209554962035,70075.52673270676,-6362.214297,28189.221617
191,2024-05-17 01:30:00,1463.4152844017735,-11802.943073473698,4482.005063111681,-54020.5089144098,4959.908321,52387.929683
192,2024-05-17 02:00:00,-3179.5355124218313,-9907.368252523645,-5666.286256636145,-22080.054874784597,2162.158693,-72294.167755
193,2024-05-17 02:30:00,693.7254832719939,36044.90919628032,417.76394710340077,66271.7581079633,-6809.220643,8264.832439
194,2024-05-17 03:00:00,3920.928821232612,-22016.903976350583,4373.770339348781,-32491.149037194722,3516.296563,65328.63021
195,2024-05-17 03:30:00,-4521.83697851841,-30218.064585873926,-3433.686627273776,-30113.586067983477,3822.978341,-63152.162105
196,2024-05-17 04:00:00,-777.3897990475792,58063.1573224619,-844.0551079602407,47316.336843153884,-6760.408468,-12248.317612
197,2024-05-17 04:30:00,6001.011735362587,-16570.308050859825,2757.3977336846524,-11792.435768193205,1814.300809,73469.719533
198,2024-05-17 05:00:00,-4324.7478167530335,-53385.052604693905,-1022.6697519013258,-22666.851102461576,5202.495527,-49376.66569
199,2024-05-17 05:30:00,-2792.9385268775677,65940.32616311588,-729.1794788338009,20065.589583914192,-6219.564743,-31877.107328
200,2024-05-17 06:00:00,6849.655487061625,351.83993277348014,162.14231993656347,-1425.7711762338704,-20.658024,76207.428485
201,2024-05-17 06:30:00,-2827.4778590736473,-69073.02151964325,594.7692016801866,-1022.6352818763613,6199.815704,-31988.310848
202,2024-05-17 07:00:00,-4363.0558007774225,57692.1008363967,813.3016889617068,-5281.379676463943,-5225.784106,-49211.068379
203,2024-05-17 07:30:00,6119.338687171927,19592.730020290215,-2468.1677056709887,-6228.316366916616,-1853.955321,73349.96643
204,2024-05-17 08:00:00,-815.9879951985063,-69923.9553362868,804.5230355558245,27411.091522658466,6742.145778,-12267.413173
205,2024-05-17 08:30:00,-4675.404762320554,38007.52839347899,3209.645003477219,-19470.648385162043,-3850.938694,-62986.160217
206,2024-05-17 09:00:00,4116.626455393347,30981.040280162288,-4176.416070089817,-24301.1730012034,-3551.030478,65126.859574
207,2024-05-17 09:30:00,715.3984313701496,-54692.306727675605,-389.41200296752436,52245.91382749769,6790.218993,8347.470276
208,2024-05-17 10:00:00,-3444.347148988068,16259.56186368006,5503.539282125877,-18105.2979892143,-2194.241888,-72183.925639
209,2024-05-17 10:30:00,1669.7135563852369,27726.277454565734,-4397.859256219806,-47847.50675360078,-4988.529188,52163.621207
210,2024-05-17 11:00:00,989.3486183488897,-28782.753797389534,-2368.277302564716,64507.19322977562,6340.342703,28355.446429
211,2024-05-17 11:30:00,-1035.0947278370063,2529.743976243606,6762.061302809968,-3518.094799352419,-376.138813,-76102.294787
212,2024-05-17 12:00:00,-224.33054332727542,9311.539035928685,-3196.60351526014,-66533.37452924384,-6062.464256,35417.481479
213,2024-05-17 12:30:00,-220.4970062454217,-1964.54041520597,-4163.925239325276,60433.67890404638,5424.849109,46297.710979
214,2024-05-17 13:00:00,1687.4538979608315,3278.0764132124027,6472.644622483536,16192.867287487179,1469.871564,-74429.925031
215,2024-05-17 13:30:00,-823.2273513804964,-18286.243156705583,-1237.1776317208637,-71876.47813164748,-6694.533409,16114.964583
216,2024-05-17 14:00:00,-2491.5736566205683,15765.678774363136,-4873.00785271264,43063.91433858186,4110.655738,60853.594302
217,2024-05-17 14:30:00,3725.2739841590947,18528.986635554334,4764.210389103929,30659.870749783422,3207.620755,-67284.021388
218,2024-05-17 15:00:00,44.185101465703106,-45123.009865643864,501.81195958293455,-60859.54689199612,-6838.838862,-4340.286118
219,2024-05-17 15:30:00,-4929.512894450545,18432.702375613,-4045.6555453365954,20940.822384188246,2494.855737,70939.269882
220,2024-05-17 16:00:00,4372.164830484835,41847.066328800676,2352.2750673748023,31733.721501627184,4709.299836,-55195.292094
221,2024-05-17 16:30:00,1907.4237215511603,-61484.89740973327,1148.454156896359,-37200.753990797035,-6485.439889,-24481.829871
