,time,X,X_dot,Y,Y_dot,Z,Z_dot
43,2024-05-12 22:00:00,3580.158058516426,-46143.03451417353,2.2737367544323206e-13,45515.27517787197,-5847.674097,-39631.288768
44,2024-05-12 22:30:00,6804.9485106040065,-4237.052078108942,-4.547473508864641e-13,7988.606841591374,-811.629476,75663.734822
45,2024-05-12 23:00:00,2156.091228180651,35385.006808839935,-1.1368683772161603e-13,-63059.05253234429,6491.035653,-23754.731849
46,2024-05-12 23:30:00,5011.3486480672655,-20530.356502324,-4.547473508864641e-13,47637.54325627603,-4678.548956,-55612.130427
47,2024-05-13 00:00:00,6340.549576561725,-5964.735702677001,2.2737367544323206e-13,28268.276836457364,-2605.567978,70451.549376
48,2024-05-13 00:30:00,442.39424848960255,9296.259026917698,-5.684341886080802e-14,-75442.14221335585,6824.941968,-3435.742165
49,2024-05-13 01:00:00,6079.716704039483,-1018.6470928005181,-3.694822225952521e-13,35094.60600666377,-3165.975789,-67551.977561
50,2024-05-13 01:30:00,5412.613420572019,7622.806044863006,2.2737367544323206e-13,46034.17982236043,-4208.523493,60077.07504
51,2024-05-13 02:00:00,1571.765216722328,-19510.613155928477,7.105427357601002e-14,-71529.62903100465,6656.775185,17135.746778
52,2024-05-13 02:30:00,6704.07145889935,4828.8822138527685,4.547473508864641e-13,15004.56690881739,-1420.636666,-74548.139767
53,2024-05-13 03:00:00,4090.9897361930757,31768.043323726695,4.547473508864641e-13,52068.55722365986,-5502.804661,45321.717655
54,2024-05-13 03:30:00,3288.9895660136444,-40683.60235861671,2.2737367544323206e-13,-53027.08057090938,5998.777438,36450.873197
55,2024-05-13 04:00:00,6837.244943998947,-4499.096105346594,-4.547473508864641e-13,-2363.075210697598,428.555772,-76062.611389
56,2024-05-13 04:30:00,2477.0999974079814,57012.4047310692,-2.2737367544323206e-13,42066.741616790525,-6394.229313,27283.858842
57,2024-05-13 05:00:00,4778.086145991561,-47116.53372097664,4.547473508864641e-13,-27630.625960549252,4899.341151,53094.903626
58,2024-05-13 05:30:00,6469.15835760639,-23809.513305573855,-4.547473508864641e-13,-8034.207407003949,2245.770616,-71974.622193
59,2024-05-13 06:00:00,729.2270854941368,73245.00296575713,0.0,18476.647653042088,-6818.502897,7283.954382
60,2024-05-13 06:30:00,5919.716763245763,-37957.92460504954,1.1368683772161603e-13,-5755.827907231891,3439.393412,65836.985392
61,2024-05-13 07:00:00,5627.0688074522695,-43449.01819288255,6.252776074688882e-13,1799.3595755832748,3897.326068,-62584.036979
62,2024-05-13 07:30:00,1233.2854186362622,73983.40141032769,-1.1368683772161603e-13,-10557.660621640487,-6745.481173,-13237.400492
63,2024-05-13 08:00:00,6628.17453231261,-18960.98550307257,0.0,3910.676392081155,1726.242323,73732.397017
64,2024-05-13 08:30:00,4373.85991329495,-53463.80380859128,-4.547473508864641e-13,24121.919077287293,5261.660662,-48592.066575
65,2024-05-13 09:00:00,2969.4313474634037,59093.127041626,4.547473508864641e-13,-34629.29125947705,-6180.616892,-32803.538978
66,2024-05-13 10:00:00,2804.2191393840276,-47893.440004097574,0.0,50378.71448177722,6238.965798,-31033.398763
67,2024-05-13 10:30:00,4509.563574113317,34836.150036007,0.0,-45434.56503036962,-5164.386214,-50008.381149
68,2024-05-13 11:00:00,6572.507537233601,9203.688572447281,-9.094947017729282e-13,-19510.069691344812,-1945.490083,73051.535448
69,2024-05-13 11:30:00,1054.3802438173057,-27333.49709807443,1.4210854715202004e-14,70128.14705624594,6757.472285,-11202.240057
70,2024-05-13 12:00:00,5725.5392351749915,11244.42306075567,6.821210263296962e-13,-40261.875998843934,-3769.776331,-63591.690172
71,2024-05-13 12:30:00,5812.945413530511,3259.4554233743793,1.1368683772161603e-13,-40172.28580402321,-3635.112475,64548.08862
72,2024-05-13 13:00:00,906.82985825855,1301.3427170143107,1.1368683772161603e-13,75492.89864115047,6778.91814,9452.015318
73,2024-05-13 13:30:00,6524.543098154112,-2120.4599417264603,1.1368683772161603e-13,-23169.010273800493,-2098.218926,-72534.379445
74,2024-05-13 14:00:00,4629.406249922532,-16571.369850669627,0.0,-53564.176975950264,-5058.267376,51328.822473
75,2024-05-13 14:30:00,2661.057581195227,27710.99130859369,-3.410605131648481e-13,64503.28671737414,6301.548622,29415.49155
76,2024-05-13 15:00:00,6846.056561332008,-271.61385534562874,4.547473508864641e-13,-3259.460543492449,-272.528041,-76152.955029
77,2024-05-13 15:30:00,3112.062383757701,-42911.37067962161,-6.821210263296962e-13,-52377.966552436264,-6110.518169,34386.934822
78,2024-05-13 16:00:00,4252.241752862875,42562.20585801579,-9.094947017729282e-13,41935.77004773823,5360.784415,47220.967557
79,2024-05-13 16:30:00,6665.762420782745,15048.234911307,-4.547473508864641e-13,9245.508621959534,1572.943596,-74165.212874
80,2024-05-13 17:00:00,1384.9894476326397,-65434.45402766602,5.684341886080802e-14,-35421.40544681122,-6716.113543,14966.293653
81,2024-05-13 17:30:00,5536.301124780339,41453.048951336685,-1.1368683772161603e-12,17280.05609213084,4025.744152,61558.198989
82,2024-05-13 18:00:00,5996.94167538941,36114.66364387999,-2.2737367544323206e-13,7418.049391355699,3302.009819,-66713.314507
83,2024-05-13 18:30:00,590.2987369210941,-75252.7344729332,0.0,-8104.881334586525,-6831.858545,-5527.282582
84,2024-05-13 19:00:00,6415.945403195425,26771.301198111654,-3.481659405224491e-13,687.0964635338815,2394.602331,71367.820174
85,2024-05-13 19:30:00,4889.407331621621,52556.32417412727,0.0,-9370.345064357953,4787.758359,-54351.368884
86,2024-05-13 20:00:00,2328.172830943048,-68658.2210573073,-1.1368683772161603e-13,19844.05564870951,-6449.581604,-25624.225393
87,2024-05-13 20:30:00,6825.909097026497,6653.426662906993,2.2737367544323206e-12,-1371.9220093918948,587.392605,75923.10651
88,2024-05-13 21:00:00,3426.3470066799673,55825.392400986675,2.2737367544323206e-13,-35165.161107555236,5920.999896,-38000.96374
89,2024-05-13 21:30:00,3960.245714294067,-48676.131130308786,2.2737367544323206e-13,38468.63230690227,-5596.921551,-43876.992948
90,2024-05-13 22:00:00,6736.222837630492,-8530.997102710944,9.094947017729282e-13,11126.567453960279,-1263.251556,74890.14062
91,2024-05-13 22:30:00,1723.2019339635585,42877.653694541215,1.1368683772161603e-13,-59977.579580227146,6618.838197,-18867.686205
92,2024-05-13 23:00:00,5310.798700464849,-23792.78727667186,-9.094947017729282e-13,41767.792079223545,-4335.0637,-58959.26402
93,2024-05-13 23:30:00,6153.615870656261,-10650.310391301853,1.1368683772161603e-12,31765.705986415123,-3021.568955,68358.267736
94,2024-05-14 00:00:00,350.5063345968158,17476.052289190946,9.947598300641403e-14,-74037.91535479075,6830.213185,1647.658221
95,2024-05-14 00:30:00,6276.146548762219,-4378.345532163308,-2.2737367544323206e-13,30235.666122578397,-2754.883594,-69753.396851
96,2024-05-14 01:00:00,5121.769131516844,2680.413260660442,3.410605131648481e-13,50465.83519405271,-4558.395791,56827.427472
97,2024-05-14 01:30:00,2005.4749605600225,-11389.677432260145,1.5631940186722204e-13,-71944.63098010063,6539.461936,22043.653553
98,2024-05-14 02:00:00,6783.025993914779,1723.6045760856327,-6.821210263296962e-13,10668.337537787458,-971.965406,-75439.105702
99,2024-05-14 02:30:00,3718.261863878931,27084.029673859586,-2.2737367544323206e-13,57826.86326696285,-5761.348345,41159.578048
100,2024-05-14 03:00:00,3680.1673052332812,-33307.40670836984,0.0,-54963.86885635521,5767.684306,40825.881997
101,2024-05-14 03:30:00,6792.926706735769,-7414.542693277855,-9.094947017729282e-13,-6735.95100253735,881.881666,-75575.443528
102,2024-05-14 04:00:00,2052.2461759039493,53289.94629291517,0.0,49152.33461853666,-6542.981278,22514.684291
103,2024-05-14 04:30:00,5093.495917069433,-40860.02834215495,-4.547473508864641e-13,-30481.5325502642,4571.528573,56616.298749
104,2024-05-14 05:00:00,6304.964225203787,-26961.144245005555,-9.094947017729282e-13,-12799.3853964196,2670.238405,-70146.195926
105,2024-05-14 05:30:00,377.5044624865228,71090.26564044789,0.0,26458.708052734106,-6846.930141,2254.72251
106,2024-05-14 06:00:00,6135.588858061901,-32766.687885034255,-2.2737367544323206e-13,-8859.444151300755,3039.160514,68244.863324
107,2024-05-14 06:30:00,5355.421862103866,-47421.17712884404,-1.0800249583553523e-12,-3329.525433485562,4261.721158,-59552.989409
108,2024-05-14 07:00:00,1665.77501554387,73659.87749495276,1.7053025658242404e-13,-2394.39102213726,-6651.78215,-18164.751384
109,2024-05-14 07:30:00,6728.691540583286,-14415.20244172178,0.0,996.711014425302,1283.152241,74849.772777
110,2024-05-14 08:00:00,4015.262510872597,-58724.00764241174,1.1368683772161603e-12,19063.245043129904,5539.375674,-44585.863039
111,2024-05-14 08:30:00,3369.4455806869387,60417.3996205193,-2.2737367544323206e-13,-27019.226605914926,-5971.768459,-37275.169367
112,2024-05-14 09:00:00,6829.114754459808,4467.770151951684,0.0,-4545.225966733133,-567.007052,75942.469341
113,2024-05-14 09:30:00,2386.9653834840055,-54557.779319210895,6.821210263296962e-13,46073.50396025762,6409.696551,-26351.678077
114,2024-05-14 10:30:00,6430.114564908926,14025.386415570367,-4.547473508864641e-13,-22291.9888450659,-2375.325741,71455.084775
115,2024-05-14 11:00:00,639.4415061256562,-35078.69978850139,5.684341886080802e-14,67240.93540972375,6809.130662,-6188.924707
116,2024-05-14 11:30:00,5961.120862929606,14090.778878962694,9.094947017729282e-13,-34781.143796404765,-3383.968748,-66229.221895
117,2024-05-14 12:00:00,5561.244621538174,8525.272523748494,-3.410605131648481e-13,-43635.86065194644,-4010.104365,61733.889345
118,2024-05-14 12:30:00,1334.775357851295,-6862.015550854122,5.684341886080802e-14,74400.6207918921,6707.957158,14428.853941
119,2024-05-14 13:00:00,6648.016410239123,620.5250672829716,7.389644451905042e-13,-18438.816704602254,-1663.542219,-73923.059725
120,2024-05-14 13:30:00,4287.462348009082,-11197.479571773689,-5.684341886080801e-13,-58247.25856091745,-5351.411865,47510.260345
121,2024-05-14 14:00:00,3069.7446566130634,19889.77578921085,-3.410605131648481e-13,65144.94817166694,6113.395185,33994.368258
122,2024-05-14 14:30:00,6848.381934728969,2208.6512301109155,4.547473508864641e-13,1283.2472864055912,179.231396,-76188.490321
123,2024-05-14 15:00:00,2706.11950310485,-38080.366816068294,0.0,-58516.089418506424,-6300.91897,29845.779591
124,2024-05-14 15:30:00,4596.717495372013,35654.631785610676,-9.094947017729282e-13,43844.717836309836,5069.33423,51068.068093
125,2024-05-14 16:00:00,6546.846009776504,17530.00036591578,-4.547473508864641e-13,14098.949023678182,2008.570924,-72844.075456
126,2024-05-14 16:30:00,958.2523709181139,-61856.108713186855,2.842170943040401e-14,-42808.549399212796,-6790.146722,10033.773686
127,2024-05-14 17:00:00,5790.092580252534,35637.94377314353,-4.547473508864641e-13,19787.90169381229,3652.624864,64389.72352
128,2024-05-14 17:30:00,5765.757774064514,39146.23222915902,0.0,12770.321495708475,3689.421059,-64135.40851
129,2024-05-14 18:00:00,996.7640128057935,-73410.00747111045,5.684341886080802e-14,-16145.685440235928,-6784.406458,-10495.922926
130,2024-05-14 18:30:00,6560.282953044778,21801.41607592231,-7.958078640513122e-13,3206.1814586936925,1967.38978,72975.297948
131,2024-05-14 19:00:00,4563.393174763474,56716.12971690928,5.684341886080802e-14,-3755.1047955117097,5098.508447,-50711.439179
132,2024-05-14 20:00:00,6850.351972195249,2002.6483155093115,1.1368683772161603e-12,892.9072803450448,137.648723,76189.786481
133,2024-05-14 20:30:00,3030.5185161049053,61448.35744247315,0.0,-29879.823075471682,6132.469847,-33570.706859
134,2024-05-14 21:00:00,4317.424668145766,-50060.23769310387,-4.547473508864641e-13,31308.105134214646,-5325.885312,-47866.443928
135,2024-05-14 21:30:00,6639.3514785784555,-13405.17541504073,1.8189894035458565e-12,13293.433412266366,-1702.199794,73802.241243
136,2024-05-14 22:00:00,1294.0089819104287,49878.126987410586,-2.2737367544323206e-13,-55748.0844660493,6715.690272,-13977.37848
137,2024-05-14 22:30:00,5582.501413968483,-25961.107310088562,0.0,35670.00470449262,-3978.359425,-61998.146901
138,2024-05-14 23:00:00,5943.171396136183,-16042.58475659888,4.547473508864641e-13,34332.01177473068,-3417.700133,66002.875398
139,2024-05-14 23:30:00,676.2575611581499,25348.7208065451,1.1368683772161603e-13,-71437.96346531225,6805.649212,6641.112374
140,2024-05-16 00:00:00,4491.92639263301,-9584.70610276719,7.958078640513122e-13,56621.2264404985,-5180.697566,49793.547905
141,2024-05-16 00:30:00,2829.5933640200265,4275.875650075003,3.410605131648481e-13,-69252.83297426371,6227.936254,31303.827965
142,2024-05-16 01:00:00,6850.41460122205,-1385.0582925805588,-1.1368683772161603e-13,987.6562366876901,-87.939538,-76209.808798
143,2024-05-16 01:30:00,2948.2950089166593,14899.927405936442,1.1368683772161603e-13,66967.88710982783,-6191.084405,32555.461029
144,2024-05-16 02:00:00,4394.647643119752,-18677.332648855063,-2.2737367544323206e-13,-55399.55980153203,5245.03118,48810.75409
145,2024-05-16 02:30:00,6620.754218420689,-10169.973446191092,4.547473508864641e-13,-16799.27514328267,1751.140102,-73666.605482
146,2024-05-16 03:00:00,1210.7733491926087,42672.51282648994,0.0,61408.06803198568,-6749.580641,12969.060925
147,2024-05-16 03:30:00,5642.006956037431,-28112.743328563876,4.547473508864641e-13,-32870.12791101056,3876.491628,62739.632351
148,2024-05-16 04:00:00,5906.39225319124,-30245.164637587586,-9.094947017729282e-13,-24036.563285574462,3460.691211,-65702.851799
149,2024-05-16 04:30:00,749.7301549223845,63386.7134866663,-2.2737367544323206e-13,41043.84556158534,-6816.124545,-7543.802581
150,2024-05-16 05:00:00,6477.438238945435,-21868.0409550775,-4.547473508864641e-13,-11858.258673625493,2223.05815,72056.973703
151,2024-05-16 05:30:00,4760.539893477298,-52495.269567780655,-9.094947017729282e-13,-15746.458276626969,4915.37816,-52912.059148
152,2024-05-16 06:00:00,2496.558935326269,69545.47257631381,-4.547473508864641e-13,13091.674688374938,-6386.301922,-27510.938146
153,2024-05-16 06:30:00,6839.061195962846,-4549.090833547824,0.0,-1677.2710039077483,406.365872,76072.139471
154,2024-05-16 07:00:00,3269.326307738684,-66656.78483758721,-1.1368683772161603e-13,6325.264066969059,6008.629254,-36244.024549
155,2024-05-16 07:30:00,4105.649036784637,59642.34670508299,5.684341886080801e-13,-12162.10594969521,-5491.212482,-45497.601919
156,2024-05-16 08:00:00,6700.523266778282,14473.448952056266,0.0,-6758.215738245742,-1439.970354,74495.512837
157,2024-05-16 08:30:00,1552.459205223533,-65717.93162818374,-1.1368683772161603e-13,34444.29866930492,6660.533733,-16929.050724
158,2024-05-16 09:00:00,5421.496013637633,38791.93212144246,9.094947017729282e-13,-25683.351480755176,-4195.541697,-60196.112623
159,2024-05-16 09:30:00,6073.04222851714,25118.06071092645,0.0,-24751.380242266638,-3180.285715,67460.664431
160,2024-05-16 10:00:00,454.7199460252172,-48915.490949321706,7.105427357601002e-15,58174.79879024742,6823.806759,3621.249663
161,2024-05-16 10:30:00,6344.443716515154,16564.490226919184,1.8189894035458565e-12,-23501.365841088886,-2592.555683,-70523.703533
162,2024-05-16 11:00:00,5003.495339021421,20949.638507158423,6.821210263296962e-13,-47563.846740669156,-4688.048496,55505.055715
163,2024-05-16 11:30:00,2170.95334355954,-22071.490694261487,-2.2737367544323206e-13,68802.28386074814,6486.219,23907.852548
164,2024-05-16 12:00:00,6805.016607540904,2937.2619066816364,9.094947017729282e-13,-8406.756880548812,-799.185492,-75693.838231
165,2024-05-16 12:30:00,3571.425034522497,1917.72641766526,-3.268496584496461e-13,-64844.938886944685,-5853.755144,39516.613366
166,2024-05-16 13:00:00,3825.867042322421,4875.5820775487955,-8.100187187665142e-13,63022.95746841129,5672.067431,42453.767728
167,2024-05-16 13:30:00,6767.8414387274115,4001.6131091966377,4.547473508864641e-13,11218.254657425896,1053.290304,-75303.755039
168,2024-05-16 14:00:00,1888.818647584822,-25613.05940659555,1.1368683772161603e-13,-68397.46902912298,-6592.198624,20672.802186
169,2024-05-16 14:30:00,5207.801203504343,22071.186275634354,-1.3642420526593924e-12,44340.51794687459,4441.007897,57892.548215
170,2024-05-16 15:00:00,6235.180453381529,19316.184710146175,0.0,25011.480098965774,2827.987924,-69372.576527
171,2024-05-16 15:30:00,319.7446698900907,-51565.230812078575,0.0,-55674.32298484572,-6849.910515,347.186082
172,2024-05-16 16:00:00,6210.213785027019,23934.064852073,-1.3642420526593924e-12,21569.888541888806,2883.866242,69078.330691
173,2024-05-16 16:30:00,5246.600189091204,42085.2903460977,0.0,25124.84929932067,4394.266694,-58341.104065
174,2024-05-16 17:00:00,1828.1999036110833,-66410.00216973199,-1.1368683772161603e-13,-30851.985514855944,-6608.859756,-20000.14298
175,2024-05-16 17:30:00,6758.701660443309,11532.161398337603,-1.1368683772161603e-12,5054.280048808056,1115.067201,75184.648797
176,2024-05-16 18:00:00,3876.1432973066158,62088.86539697416,-5.684341886080802e-14,9618.995725986482,5637.201844,-43032.145659
177,2024-05-16 18:30:00,3515.4463146282637,-65174.88408775803,0.0,-3063.652547526138,-5886.713178,-38908.146323
178,2024-05-16 19:00:00,6813.088792787373,-7899.756707035578,1.5916157281026244e-12,2223.4677236783004,-735.375867,75764.010194
179,2024-05-16 19:30:00,2229.211810420821,70075.03163980835,0.0,-16695.172655648686,6466.080771,-24577.76612
180,2024-05-16 20:00:00,4957.2845797998925,-49527.52859609385,2.2737367544323206e-13,17436.988553912663,-4735.455476,-55011.359021
181,2024-05-16 20:30:00,6370.032449210645,-24098.128092822724,9.094947017729282e-13,14402.28715884923,-2531.67493,70787.064066
182,2024-05-16 21:00:00,501.5568278570554,61715.22456360702,-7.105427357601002e-14,-44302.05898590641,6820.476149,-4334.119217
183,2024-05-16 21:30:00,6040.979552359082,-27074.20576917648,0.0,23599.157830489552,-3238.446727,-67127.101762
184,2024-05-16 22:00:00,5462.954515296383,-28201.149806527457,4.547473508864641e-13,36258.09592457523,-4142.83964,60637.60702
185,2024-05-16 22:30:00,1492.2375357782607,39449.35701296324,2.2737367544323206e-13,-63020.05563065847,6674.592212,16228.149912
186,2024-05-16 23:00:00,6685.421667585418,-8134.014993447886,-4.547473508864641e-13,14565.817585662311,-1503.90877,-74350.104286
187,2024-05-16 23:30:00,4159.387308791536,-16559.52972417592,6.821210263296962e-13,58109.911477316105,-5451.343029,46082.20628
188,2024-05-17 00:00:00,3213.8030890291443,11455.31151516668,5.684341886080801e-13,-66305.38178141399,6039.046142,35607.777804
189,2024-05-17 00:30:00,6841.791382995989,-1340.2156146874486,-4.547473508864641e-13,-3944.3445739622057,341.626666,-76121.260518
190,2024-05-17 01:00:00,2558.0992139488544,7709.039083384255,3.410605131648481e-13,70075.52673270676,-6362.214297,28189.221617
191,2024-05-17 01:30:00,4714.865181569827,-11802.943073473698,-4.547473508864641e-13,-54020.5089144098,4959.908321,52387.929683
192,2024-05-17 02:00:00,6497.403020968856,-9907.368252523645,-9.094947017729282e-13,-22080.054874784597,2162.158693,-72294.167755
193,2024-05-17 02:30:00,809.8035327413523,36044.90919628032,-5.684341886080802e-14,66271.7581079633,-6809.220643,8264.832439
194,2024-05-17 03:00:00,5873.972233722228,-22016.903976350583,4.547473508864641e-13,-32491.149037194722,3516.296563,65328.63021
195,2024-05-17 03:30:00,5677.782446925496,-30218.064585873926,0.0,-30113.586067983477,3822.978341,-63152.162105
196,2024-05-17 04:00:00,1147.5033441942596,58063.1573224619,0.0,47316.336843153884,-6760.408468,-12248.317612
197,2024-05-17 04:30:00,6604.1944330621245,-16570.308050859825,-4.547473508864641e-13,-11792.435768193205,1814.300809,73469.719533
198,2024-05-17 05:00:00,4444.0181255215475,-53385.052604693905,-1.5916157281026244e-12,-22666.851102461576,5202.495527,-49376.66569
199,2024-05-17 05:30:00,2886.556482605073,65940.32616311588,-6.821210263296962e-13,20065.589583914192,-6219.564743,-31877.107328
200,2024-05-17 06:00:00,6851.5743025488555,351.83993277348014,0.0,-1425.7711762338704,-20.658024,76207.428485
201,2024-05-17 06:30:00,2889.3565800743568,-69073.02151964325,7.673861546209082e-13,-1022.6352818763613,6199.815704,-31988.310848
202,2024-05-17 07:00:00,4438.2108510035305,57692.1008363967,9.094947017729282e-13,-5281.379676463943,-5225.784106,-49211.068379
203,2024-05-17 07:30:00,6598.345079763276,19592.730020290215,-2.2737367544323206e-13,-6228.316366916616,-1853.955321,73349.96643
204,2024-05-17 08:00:00,1145.9030164233081,-69923.9553362868,1.1368683772161603e-13,27411.091522658466,6742.145778,-12267.413173
205,2024-05-17 08:30:00,5671.087262586954,38007.52839347899,4.547473508864641e-13,-19470.648385162043,-3850.938694,-62986.160217
206,2024-05-17 09:00:00,5864.219007143992,30981.040280162288,0.0,-24301.1730012034,-3551.030478,65126.859574
207,2024-05-17 09:30:00,814.5161899324347,-54692.306727675605,0.0,52245.91382749769,6790.218993,8347.470276
208,2024-05-17 10:00:00,6492.493505013683,16259.56186368006,9.094947017729282e-13,-18105.2979892143,-2194.241888,-72183.925639
209,2024-05-17 10:30:00,4704.158734342929,27726.277454565734,-4.547473508864641e-13,-47847.50675360078,-4988.529188,52163.621207
210,2024-05-17 11:00:00,2566.6219181001443,-28782.753797389534,-2.2737367544323206e-13,64507.19322977562,6340.342703,28355.446429
211,2024-05-17 11:30:00,6840.825546566439,2529.743976243606,9.094947017729282e-13,-3518.094799352419,-376.138813,-76102.294787
212,2024-05-17 12:00:00,3204.4653573479295,9311.539035928685,-2.842170943040401e-14,-66533.37452924384,-6062.464256,35417.481479
213,2024-05-17 12:30:00,4169.759265047954,-1964.54041520597,-4.547473508864641e-13,60433.67890404638,5424.849109,46297.710979
214,2024-05-17 13:00:00,6688.993128020707,3278.0764132124027,-3.410605131648481e-13,16192.867287487179,1469.871564,-74429.925031
215,2024-05-17 13:30:00,1486.0389512026231,-18286.243156705583,0.0,-71876.47813164748,-6694.533409,16114.964583
216,2024-05-17 14:00:00,5473.0379880798055,15765.678774363136,-1.1368683772161603e-12,43063.91433858186,4110.655738,60853.594302
217,2024-05-17 14:30:00,6047.757178384263,18528.986635554334,4.547473508864641e-13,30659.870749783422,3207.620755,-67284.021388
